period_start,state_code,state_name,species_group,drug_id,drug_name,amu_mg,treatment_count
2024-11-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,6401541.6,3201
2024-11-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3754277.7,2503
2024-11-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1307517.4,2615
2024-11-01,PB,Punjab,dairy,oxy,Oxytetracycline,10219001.3,5110
2024-11-01,PB,Punjab,dairy,amox,Amoxicillin,6760274.3,4507
2024-11-01,PB,Punjab,dairy,enro,Enrofloxacin,2285777.4,4572
2024-11-01,PB,Punjab,poultry,oxy,Oxytetracycline,6006240.4,3003
2024-11-01,PB,Punjab,poultry,amox,Amoxicillin,4333414.3,2889
2024-11-01,PB,Punjab,poultry,enro,Enrofloxacin,1547344.3,3095
2024-11-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,3988376.5,1994
2024-11-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2459550.7,1640
2024-11-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,805867.2,1612
2024-11-01,KA,Karnataka,dairy,oxy,Oxytetracycline,6141040.6,3071
2024-11-01,KA,Karnataka,dairy,amox,Amoxicillin,4607591.6,3072
2024-11-01,KA,Karnataka,dairy,enro,Enrofloxacin,1630213.7,3260
2024-11-01,KA,Karnataka,poultry,oxy,Oxytetracycline,3921041.2,1961
2024-11-01,KA,Karnataka,poultry,amox,Amoxicillin,3413291.8,2276
2024-11-01,KA,Karnataka,poultry,enro,Enrofloxacin,1272224.9,2544
2024-11-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,2797435.2,1399
2024-11-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1569848.9,1047
2024-11-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,766610.1,1533
2024-12-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,16900075.6,8450
2024-12-01,MH,Maharashtra,dairy,amox,Amoxicillin,12129919.8,8087
2024-12-01,MH,Maharashtra,dairy,enro,Enrofloxacin,3990598.8,7981
2024-12-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,11127533.6,5564
2024-12-01,MH,Maharashtra,poultry,amox,Amoxicillin,6318864.9,4213
2024-12-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2717466.2,5435
2024-12-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6446614.9,3223
2024-12-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4095329.7,2730
2024-12-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1348757.8,2698
2024-12-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,11259438.3,5630
2024-12-01,GJ,Gujarat,dairy,amox,Amoxicillin,6715802.6,4477
2024-12-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2967902.1,5936
2024-12-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,8879541.5,4440
2024-12-01,GJ,Gujarat,poultry,amox,Amoxicillin,4414942.6,2943
2024-12-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1727622.1,3455
2024-12-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4511327.9,2256
2024-12-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2556449.4,1704
2024-12-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1119219.3,2238
2024-12-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,12157147.4,6079
2024-12-01,RJ,Rajasthan,dairy,amox,Amoxicillin,8639042.3,5759
2024-12-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,3397970.0,6796
2024-12-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,7904502.0,3952
2024-12-01,RJ,Rajasthan,poultry,amox,Amoxicillin,5582615.0,3722
2024-12-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2196968.2,4394
2024-12-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,5712555.9,2856
2024-12-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3888606.4,2592
2024-12-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1336136.4,2672
2024-12-01,PB,Punjab,dairy,oxy,Oxytetracycline,9580167.2,4790
2024-12-01,PB,Punjab,dairy,amox,Amoxicillin,6359870.2,4240
2024-12-01,PB,Punjab,dairy,enro,Enrofloxacin,2751933.7,5504
2024-12-01,PB,Punjab,poultry,oxy,Oxytetracycline,6323025.8,3162
2024-12-01,PB,Punjab,poultry,amox,Amoxicillin,3813898.1,2543
2024-12-01,PB,Punjab,poultry,enro,Enrofloxacin,1725107.8,3450
2024-12-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,3880739.1,1940
2024-12-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2530460.8,1687
2024-12-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,924142.3,1848
2024-12-01,KA,Karnataka,dairy,oxy,Oxytetracycline,8330859.9,4165
2024-12-01,KA,Karnataka,dairy,amox,Amoxicillin,4176622.6,2784
2024-12-01,KA,Karnataka,dairy,enro,Enrofloxacin,1809330.8,3619
2024-12-01,KA,Karnataka,poultry,oxy,Oxytetracycline,4999130.3,2500
2024-12-01,KA,Karnataka,poultry,amox,Amoxicillin,2684604.3,1790
2024-12-01,KA,Karnataka,poultry,enro,Enrofloxacin,1002560.1,2005
2024-12-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3090774.1,1545
2024-12-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1670271.0,1114
2024-12-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,604272.6,1209
2025-01-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,19002738.8,9501
2025-01-01,MH,Maharashtra,dairy,amox,Amoxicillin,12776913.1,8518
2025-01-01,MH,Maharashtra,dairy,enro,Enrofloxacin,3445434.0,6891
2025-01-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,9509685.8,4755
2025-01-01,MH,Maharashtra,poultry,amox,Amoxicillin,6074604.1,4050
2025-01-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2981669.9,5963
2025-01-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6426175.9,3213
2025-01-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4026729.0,2684
2025-01-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1288044.3,2576
2025-01-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,12263565.7,6132
2025-01-01,GJ,Gujarat,dairy,amox,Amoxicillin,8622580.7,5748
2025-01-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3217360.3,6435
2025-01-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,8490705.2,4245
2025-01-01,GJ,Gujarat,poultry,amox,Amoxicillin,4720044.2,3147
2025-01-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1916253.8,3833
2025-01-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4569105.7,2285
2025-01-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2897193.2,1931
2025-01-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1125948.5,2252
2025-01-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,15461698.2,7731
2025-01-01,RJ,Rajasthan,dairy,amox,Amoxicillin,8564969.6,5710
2025-01-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4731630.7,9463
2025-01-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,12031241.6,6016
2025-01-01,RJ,Rajasthan,poultry,amox,Amoxicillin,5782017.7,3855
2025-01-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2040537.4,4081
2025-01-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,6069084.9,3035
2025-01-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3933338.8,2622
2025-01-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1652644.8,3305
2025-01-01,PB,Punjab,dairy,oxy,Oxytetracycline,13165731.5,6583
2025-01-01,PB,Punjab,dairy,amox,Amoxicillin,7198913.4,4799
2025-01-01,PB,Punjab,dairy,enro,Enrofloxacin,2634948.1,5270
2025-01-01,PB,Punjab,poultry,oxy,Oxytetracycline,7305354.4,3653
2025-01-01,PB,Punjab,poultry,amox,Amoxicillin,4227512.1,2818
2025-01-01,PB,Punjab,poultry,enro,Enrofloxacin,1515234.6,3030
2025-01-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4913162.5,2457
2025-01-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2870058.1,1913
2025-01-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1049472.1,2099
2025-01-01,KA,Karnataka,dairy,oxy,Oxytetracycline,8276872.4,4138
2025-01-01,KA,Karnataka,dairy,amox,Amoxicillin,5905868.7,3937
2025-01-01,KA,Karnataka,dairy,enro,Enrofloxacin,2236466.5,4473
2025-01-01,KA,Karnataka,poultry,oxy,Oxytetracycline,5548678.9,2774
2025-01-01,KA,Karnataka,poultry,amox,Amoxicillin,3567425.5,2378
2025-01-01,KA,Karnataka,poultry,enro,Enrofloxacin,1303019.1,2606
2025-01-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3189060.4,1595
2025-01-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1884973.8,1257
2025-01-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,707989.2,1416
2025-02-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,17842526.0,8921
2025-02-01,MH,Maharashtra,dairy,amox,Amoxicillin,13071435.8,8714
2025-02-01,MH,Maharashtra,dairy,enro,Enrofloxacin,4732236.3,9464
2025-02-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,10167938.7,5084
2025-02-01,MH,Maharashtra,poultry,amox,Amoxicillin,8131119.1,5421
2025-02-01,MH,Maharashtra,poultry,enro,Enrofloxacin,3155827.4,6312
2025-02-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6990498.5,3495
2025-02-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,3767348.0,2512
2025-02-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1611845.1,3224
2025-02-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,15623128.2,7812
2025-02-01,GJ,Gujarat,dairy,amox,Amoxicillin,9489978.8,6327
2025-02-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3191586.8,6383
2025-02-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,8711354.6,4356
2025-02-01,GJ,Gujarat,poultry,amox,Amoxicillin,5024510.9,3350
2025-02-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1673471.0,3347
2025-02-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4399465.7,2200
2025-02-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2614892.0,1743
2025-02-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1198049.3,2396
2025-02-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,22766612.0,11383
2025-02-01,RJ,Rajasthan,dairy,amox,Amoxicillin,12497743.9,8332
2025-02-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4953525.9,9907
2025-02-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,11270717.9,5635
2025-02-01,RJ,Rajasthan,poultry,amox,Amoxicillin,6566968.3,4378
2025-02-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2314311.3,4629
2025-02-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,5832794.0,2916
2025-02-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3273738.5,2182
2025-02-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1198446.4,2397
2025-02-01,PB,Punjab,dairy,oxy,Oxytetracycline,14857099.1,7429
2025-02-01,PB,Punjab,dairy,amox,Amoxicillin,8748227.0,5832
2025-02-01,PB,Punjab,dairy,enro,Enrofloxacin,2659212.3,5318
2025-02-01,PB,Punjab,poultry,oxy,Oxytetracycline,7496402.6,3748
2025-02-01,PB,Punjab,poultry,amox,Amoxicillin,4970587.6,3314
2025-02-01,PB,Punjab,poultry,enro,Enrofloxacin,1922620.3,3845
2025-02-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4416483.8,2208
2025-02-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2395094.2,1597
2025-02-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,839994.0,1680
2025-02-01,KA,Karnataka,dairy,oxy,Oxytetracycline,9169130.4,4585
2025-02-01,KA,Karnataka,dairy,amox,Amoxicillin,6331214.7,4221
2025-02-01,KA,Karnataka,dairy,enro,Enrofloxacin,2438536.3,4877
2025-02-01,KA,Karnataka,poultry,oxy,Oxytetracycline,6232579.8,3116
2025-02-01,KA,Karnataka,poultry,amox,Amoxicillin,3647778.7,2432
2025-02-01,KA,Karnataka,poultry,enro,Enrofloxacin,1244842.0,2490
2025-02-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,2551662.4,1276
2025-02-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1679085.6,1119
2025-02-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,680267.1,1361
2025-03-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,20882025.6,10441
2025-03-01,MH,Maharashtra,dairy,amox,Amoxicillin,11958242.4,7972
2025-03-01,MH,Maharashtra,dairy,enro,Enrofloxacin,5001947.8,10004
2025-03-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,12037596.4,6019
2025-03-01,MH,Maharashtra,poultry,amox,Amoxicillin,7074680.8,4716
2025-03-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2992066.2,5984
2025-03-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,6218613.2,3109
2025-03-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,3952455.1,2635
2025-03-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1523605.6,3047
2025-03-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,13548167.5,6774
2025-03-01,GJ,Gujarat,dairy,amox,Amoxicillin,8653265.7,5769
2025-03-01,GJ,Gujarat,dairy,enro,Enrofloxacin,3981810.4,7964
2025-03-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,8037615.0,4019
2025-03-01,GJ,Gujarat,poultry,amox,Amoxicillin,4262540.7,2842
2025-03-01,GJ,Gujarat,poultry,enro,Enrofloxacin,1685090.2,3370
2025-03-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,4661812.7,2331
2025-03-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2772132.3,1848
2025-03-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1045862.3,2092
2025-03-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,23017761.6,11509
2025-03-01,RJ,Rajasthan,dairy,amox,Amoxicillin,8962823.4,5975
2025-03-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,4896900.7,9794
2025-03-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,14114493.8,7057
2025-03-01,RJ,Rajasthan,poultry,amox,Amoxicillin,6455046.3,4303
2025-03-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,2695255.0,5391
2025-03-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,5769985.2,2885
2025-03-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,3386051.5,2257
2025-03-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1385242.1,2770
2025-03-01,PB,Punjab,dairy,oxy,Oxytetracycline,15814085.5,7907
2025-03-01,PB,Punjab,dairy,amox,Amoxicillin,9731113.1,6487
2025-03-01,PB,Punjab,dairy,enro,Enrofloxacin,3036290.2,6073
2025-03-01,PB,Punjab,poultry,oxy,Oxytetracycline,9799034.1,4900
2025-03-01,PB,Punjab,poultry,amox,Amoxicillin,4906900.7,3271
2025-03-01,PB,Punjab,poultry,enro,Enrofloxacin,2196423.9,4393
2025-03-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4167696.3,2084
2025-03-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2531833.0,1688
2025-03-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,990025.5,1980
2025-03-01,KA,Karnataka,dairy,oxy,Oxytetracycline,13257462.9,6629
2025-03-01,KA,Karnataka,dairy,amox,Amoxicillin,6478836.0,4319
2025-03-01,KA,Karnataka,dairy,enro,Enrofloxacin,2116126.9,4232
2025-03-01,KA,Karnataka,poultry,oxy,Oxytetracycline,6563084.5,3282
2025-03-01,KA,Karnataka,poultry,amox,Amoxicillin,3422697.5,2282
2025-03-01,KA,Karnataka,poultry,enro,Enrofloxacin,1288096.2,2576
2025-03-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3335995.4,1668
2025-03-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,1820695.5,1214
2025-03-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,711548.7,1423
2025-04-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,17754074.8,8877
2025-04-01,MH,Maharashtra,dairy,amox,Amoxicillin,10887038.5,7258
2025-04-01,MH,Maharashtra,dairy,enro,Enrofloxacin,4197116.3,8394
2025-04-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,11375951.5,5688
2025-04-01,MH,Maharashtra,poultry,amox,Amoxicillin,8940377.2,5960
2025-04-01,MH,Maharashtra,poultry,enro,Enrofloxacin,2889241.5,5778
2025-04-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,5947497.5,2974
2025-04-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,4104635.7,2736
2025-04-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1591455.3,3183
2025-04-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,11818874.9,5909
2025-04-01,GJ,Gujarat,dairy,amox,Amoxicillin,8156985.5,5438
2025-04-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2481956.0,4964
2025-04-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,9694942.2,4847
2025-04-01,GJ,Gujarat,poultry,amox,Amoxicillin,5642663.8,3762
2025-04-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2270677.6,4541
2025-04-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,5117068.6,2559
2025-04-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,2654650.7,1770
2025-04-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1205145.8,2410
2025-04-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,17194885.6,8597
2025-04-01,RJ,Rajasthan,dairy,amox,Amoxicillin,8237523.1,5492
2025-04-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,3129072.9,6258
2025-04-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,13581087.8,6791
2025-04-01,RJ,Rajasthan,poultry,amox,Amoxicillin,7906315.1,5271
2025-04-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3064551.2,6129
2025-04-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,6679451.7,3340
2025-04-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4072425.9,2715
2025-04-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1669900.2,3340
2025-04-01,PB,Punjab,dairy,oxy,Oxytetracycline,10208327.1,5104
2025-04-01,PB,Punjab,dairy,amox,Amoxicillin,6006670.0,4004
2025-04-01,PB,Punjab,dairy,enro,Enrofloxacin,2301701.7,4603
2025-04-01,PB,Punjab,poultry,oxy,Oxytetracycline,9403177.6,4702
2025-04-01,PB,Punjab,poultry,amox,Amoxicillin,6088715.3,4059
2025-04-01,PB,Punjab,poultry,enro,Enrofloxacin,1967808.0,3936
2025-04-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,3375636.6,1688
2025-04-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2212713.7,1475
2025-04-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,928634.8,1857
2025-04-01,KA,Karnataka,dairy,oxy,Oxytetracycline,7875941.9,3938
2025-04-01,KA,Karnataka,dairy,amox,Amoxicillin,4735431.3,3157
2025-04-01,KA,Karnataka,dairy,enro,Enrofloxacin,1878033.8,3756
2025-04-01,KA,Karnataka,poultry,oxy,Oxytetracycline,6430870.0,3215
2025-04-01,KA,Karnataka,poultry,amox,Amoxicillin,4341126.9,2894
2025-04-01,KA,Karnataka,poultry,enro,Enrofloxacin,1388131.9,2776
2025-04-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,2987776.8,1494
2025-04-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2028003.6,1352
2025-04-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,620742.0,1241
2025-05-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,17181391.6,8591
2025-05-01,MH,Maharashtra,dairy,amox,Amoxicillin,9901512.4,6601
2025-05-01,MH,Maharashtra,dairy,enro,Enrofloxacin,3670637.3,7341
2025-05-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,18501474.5,9251
2025-05-01,MH,Maharashtra,poultry,amox,Amoxicillin,8873661.2,5916
2025-05-01,MH,Maharashtra,poultry,enro,Enrofloxacin,4337928.3,8676
2025-05-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,7328979.3,3664
2025-05-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,3876374.0,2584
2025-05-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1701017.3,3402
2025-05-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,10554303.3,5277
2025-05-01,GJ,Gujarat,dairy,amox,Amoxicillin,6470071.6,4313
2025-05-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2752136.3,5504
2025-05-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,12053022.3,6027
2025-05-01,GJ,Gujarat,poultry,amox,Amoxicillin,6334088.0,4223
2025-05-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2807937.7,5616
2025-05-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,5983280.5,2992
2025-05-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,3627652.1,2418
2025-05-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1263731.8,2527
2025-05-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,18124468.8,9062
2025-05-01,RJ,Rajasthan,dairy,amox,Amoxicillin,7682193.7,5121
2025-05-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,3489891.2,6980
2025-05-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,14063743.4,7032
2025-05-01,RJ,Rajasthan,poultry,amox,Amoxicillin,9243810.8,6163
2025-05-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3281099.5,6562
2025-05-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,7111633.3,3556
2025-05-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,5097510.1,3398
2025-05-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1606566.6,3213
2025-05-01,PB,Punjab,dairy,oxy,Oxytetracycline,11128928.3,5564
2025-05-01,PB,Punjab,dairy,amox,Amoxicillin,6168204.7,4112
2025-05-01,PB,Punjab,dairy,enro,Enrofloxacin,2401508.4,4803
2025-05-01,PB,Punjab,poultry,oxy,Oxytetracycline,10323750.1,5162
2025-05-01,PB,Punjab,poultry,amox,Amoxicillin,6370060.7,4247
2025-05-01,PB,Punjab,poultry,enro,Enrofloxacin,2569276.4,5139
2025-05-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,5643693.5,2822
2025-05-01,PB,Punjab,small_ruminants,amox,Amoxicillin,2951875.2,1968
2025-05-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1144394.9,2289
2025-05-01,KA,Karnataka,dairy,oxy,Oxytetracycline,6862738.2,3431
2025-05-01,KA,Karnataka,dairy,amox,Amoxicillin,4537532.1,3025
2025-05-01,KA,Karnataka,dairy,enro,Enrofloxacin,1885440.7,3771
2025-05-01,KA,Karnataka,poultry,oxy,Oxytetracycline,8135736.3,4068
2025-05-01,KA,Karnataka,poultry,amox,Amoxicillin,4513142.6,3009
2025-05-01,KA,Karnataka,poultry,enro,Enrofloxacin,1811339.9,3623
2025-05-01,KA,Karnataka,small_ruminants,oxy,Oxytetracycline,3688875.9,1844
2025-05-01,KA,Karnataka,small_ruminants,amox,Amoxicillin,2324733.3,1550
2025-05-01,KA,Karnataka,small_ruminants,enro,Enrofloxacin,804012.2,1608
2025-06-01,MH,Maharashtra,dairy,oxy,Oxytetracycline,16423705.7,8212
2025-06-01,MH,Maharashtra,dairy,amox,Amoxicillin,10407481.6,6938
2025-06-01,MH,Maharashtra,dairy,enro,Enrofloxacin,2690864.6,5382
2025-06-01,MH,Maharashtra,poultry,oxy,Oxytetracycline,17257117.6,8629
2025-06-01,MH,Maharashtra,poultry,amox,Amoxicillin,6242116.9,4161
2025-06-01,MH,Maharashtra,poultry,enro,Enrofloxacin,3074733.0,6149
2025-06-01,MH,Maharashtra,small_ruminants,oxy,Oxytetracycline,8642294.9,4321
2025-06-01,MH,Maharashtra,small_ruminants,amox,Amoxicillin,5122684.8,3415
2025-06-01,MH,Maharashtra,small_ruminants,enro,Enrofloxacin,1633355.8,3267
2025-06-01,GJ,Gujarat,dairy,oxy,Oxytetracycline,11294826.9,5647
2025-06-01,GJ,Gujarat,dairy,amox,Amoxicillin,8158647.4,5439
2025-06-01,GJ,Gujarat,dairy,enro,Enrofloxacin,2567941.6,5136
2025-06-01,GJ,Gujarat,poultry,oxy,Oxytetracycline,14531049.6,7266
2025-06-01,GJ,Gujarat,poultry,amox,Amoxicillin,7001699.5,4668
2025-06-01,GJ,Gujarat,poultry,enro,Enrofloxacin,2741262.9,5483
2025-06-01,GJ,Gujarat,small_ruminants,oxy,Oxytetracycline,6859466.9,3430
2025-06-01,GJ,Gujarat,small_ruminants,amox,Amoxicillin,3529632.1,2353
2025-06-01,GJ,Gujarat,small_ruminants,enro,Enrofloxacin,1178963.6,2358
2025-06-01,RJ,Rajasthan,dairy,oxy,Oxytetracycline,16256379.9,8128
2025-06-01,RJ,Rajasthan,dairy,amox,Amoxicillin,9693995.6,6463
2025-06-01,RJ,Rajasthan,dairy,enro,Enrofloxacin,3183301.6,6367
2025-06-01,RJ,Rajasthan,poultry,oxy,Oxytetracycline,15631842.0,7816
2025-06-01,RJ,Rajasthan,poultry,amox,Amoxicillin,8790429.9,5860
2025-06-01,RJ,Rajasthan,poultry,enro,Enrofloxacin,3930503.5,7861
2025-06-01,RJ,Rajasthan,small_ruminants,oxy,Oxytetracycline,8008572.0,4004
2025-06-01,RJ,Rajasthan,small_ruminants,amox,Amoxicillin,4590208.3,3060
2025-06-01,RJ,Rajasthan,small_ruminants,enro,Enrofloxacin,1770945.9,3542
2025-06-01,PB,Punjab,dairy,oxy,Oxytetracycline,11224251.9,5612
2025-06-01,PB,Punjab,dairy,amox,Amoxicillin,6869949.4,4580
2025-06-01,PB,Punjab,dairy,enro,Enrofloxacin,2184400.1,4369
2025-06-01,PB,Punjab,poultry,oxy,Oxytetracycline,9599635.2,4800
2025-06-01,PB,Punjab,poultry,amox,Amoxicillin,7013182.7,4675
2025-06-01,PB,Punjab,poultry,enro,Enrofloxacin,2271111.1,4542
2025-06-01,PB,Punjab,small_ruminants,oxy,Oxytetracycline,4575724.7,2288
2025-06-01,PB,Punjab,small_ruminants,amox,Amoxicillin,3281386.0,2188
2025-06-01,PB,Punjab,small_ruminants,enro,Enrofloxacin,1233065.9,2466
2025-06-01,KA,Karnataka,dairy,oxy,Oxytetracycline,6742309.5,3371
